-0.5	-0.5	0.06507554957182937	-0.020520037550060835	-0.04455551202176755
-0.5	-0.49	0.065105512508934	-0.020558122096402426	-0.04454739041253179
-0.5	-0.48	0.06519529894393952	-0.020672243346129805	-0.04452305559780987
-0.5	-0.47	0.06534460243672938	-0.020861999891810305	-0.04448260797758559
-0.5	-0.46	0.06555289784043754	-0.021126716417032787	-0.044426188466432676
-0.5	-0.45	0.065819470556678	-0.021465470736111308	-0.0443539998205662
-0.5	-0.44	0.06614339136253121	-0.0218770654687343	-0.04426632652199999
-0.5	-0.43	0.06652353488948351	-0.022360052990052257	-0.0441634882089334
-0.5	-0.42	0.06695857495687879	-0.022912717497965678	-0.04404585491894669
-0.5	-0.41	0.06744698059053116	-0.023533088652661738	-0.04391389666213396
-0.5	-0.4	0.0679870469834529	-0.024218970721860786	-0.043768076261591286
-0.5	-0.39	0.06857685636300939	-0.02496790718010279	-0.04360894918290621
-0.5	-0.38	0.06921431922536476	-0.02577717174418375	-0.04343714564215981
-0.5	-0.37	0.06989715131128815	-0.02664389127788913	-0.043253260033398334
-0.5	-0.36	0.07062291382786567	-0.027564913193989883	-0.043057999499148354
-0.5	-0.35	0.07138898429172758	-0.028536816064948692	-0.04285216822677837
-0.5	-0.34	0.07219257097327891	-0.029556116692846	-0.0426364542804327
-0.5	-0.33	0.07303074344100192	-0.030619046358242055	-0.04241169708275983
-0.5	-0.32	0.07390041768066503	-0.03172155384739431	-0.0421788638332684
-0.5	-0.31	0.07479835300013749	-0.03285965096575353	-0.04193870203438302
-0.5	-0.3	0.07572120559935556	-0.034029051984356344	-0.04169216616872625
-0.5	-0.29	0.07666550788434506	-0.0352251634991726	-0.041440344385172516
-0.5	-0.28	0.07762765365636597	-0.03644361900763142	-0.04118403464873622
-0.5	-0.27	0.07860397823880098	-0.03767972935930419	-0.04092424887949764
-0.5	-0.26	0.0795907302629276	-0.038928511429758395	-0.04066211027947197
-0.5	-0.25	0.08058404219870056	-0.040185324331408374	-0.04039867466652127
-0.5	-0.24	0.08158004111821579	-0.04144526084512037	-0.0401348001583788
-0.5	-0.23	0.08257481203650208	-0.04270304673899408	-0.03987176529750793
-0.5	-0.22	0.08356435069035104	-0.043953960084517914	-0.03961039060583192
-0.5	-0.21	0.08454470729661118	-0.045193028802561305	-0.03935167849405094
-0.5	-0.2	0.08551194251423168	-0.04641493418655996	-0.03909700832767181
-0.5	-0.19	0.08646205780782629	-0.0476149412403956	-0.03884711656743182
-0.5	-0.18	0.08739117311279451	-0.048788304155651635	-0.0386029018385337
-0.5	-0.17	0.0882954799588336	-0.04992975352064698	-0.0383657264381871
-0.5	-0.16	0.08917114041809135	-0.05103435241534173	-0.038136377039074604
-0.5	-0.15	0.09001449982184469	-0.05209903770737523	-0.03791546211447012
-0.5	-0.14	0.09082204695839978	-0.05311762391227092	-0.0377044230461288
-0.5	-0.13	0.0915902627662544	-0.0540862207700773	-0.037504041996177455
-0.5	-0.12	0.09231587435390227	-0.05500137328237546	-0.03731455540910746
-0.5	-0.11	0.09299584034399107	-0.0558585395815221	-0.0371373007624683
-0.5	-0.1	0.09362710786015783	-0.056653741857231855	-0.036973366002924994
-0.5	-0.09	0.09420693407728953	-0.05738479675793461	-0.03682213731935475
-0.5	-0.08	0.09473292977294956	-0.05804764773683476	-0.03668528203611349
-0.5	-0.07	0.09520262731171117	-0.058638554497896726	-0.036564072813814096
-0.5	-0.06	0.09561399453563084	-0.05915735070977001	-0.03645664382586027
-0.5	-0.05	0.09596566851147777	-0.059600515321862536	-0.036365153189614086
-0.5	-0.04	0.09625620075938954	-0.059964332878225376	-0.03629186788116389
-0.5	-0.03	0.09648578244355499	-0.06025337767529856	-0.03623240476825596
-0.5	-0.02	0.09665660785922262	-0.06045997368190547	-0.036191880181956314
-0.5	-0.01	0.09674338436654688	-0.060579782282941724	-0.03616360208360476
-0.5	0.0	0.09677423804988311	-0.0606182601140766	-0.03615597793580468
-0.5	0.01	0.09674337667526609	-0.06057987248083891	-0.03616350419442678
-0.5	0.02	0.09665658501559327	-0.06046118411050881	-0.03619158367273407
-0.5	0.03	0.09648578126189865	-0.06025339186181292	-0.03623238940008526
-0.5	0.04	0.09625622397714279	-0.0599640546965595	-0.036292169280582966
-0.5	0.05	0.0959656477641904	-0.0596007638660551	-0.03636629761887039
-0.5	0.06	0.09561399189389758	-0.059157382414634245	-0.036456609479262755
-0.5	0.07	0.09520264917499256	-0.05863829252034768	-0.03656435665464456
-0.5	0.08	0.09473291239765137	-0.05804785588478385	-0.036685056512866195
-0.5	0.09	0.09420692947607762	-0.05738485195726304	-0.036822077518814444
-0.5	0.1	0.09362712775775153	-0.05665350340684409	-0.03697362435090647
-0.5	0.11	0.09299582742229376	-0.05585869438187846	-0.037137133040414654
-0.5	0.12	0.09231586717797247	-0.05500138804825031	-0.0373144106003646
-0.5	0.13	0.09159028044749155	-0.054086008854019395	-0.03750427159347253
-0.5	0.14	0.09082203924370699	-0.05311771634339825	-0.03770432290030868
-0.5	0.15	0.09001448947510697	-0.052099161750966703	-0.03791532772414092
-0.5	0.16	0.08917115595966367	-0.05103457708568187	-0.03813657887398266
-0.5	0.17	0.08829547778619848	-0.04992624687933666	-0.038365698216447856
-0.5	0.18	0.08739115916010186	-0.048788543345547095	-0.03860387677472743
-0.5	0.19	0.08646206754621666	-0.047614776770121305	-0.03884729475754803
-0.5	0.2	0.08551194576824052	-0.0464148952341901	-0.039097050534050534
-0.5	0.21	0.08454468958795934	-0.04519324102120011	-0.039351448566760296
-0.5	0.22	0.08356436302456552	-0.0439529383868217	-0.03961055080185837
-0.5	0.23	0.08257482018190052	-0.042702949192454716	-0.03987187098944574
-0.5	0.24	0.08158003259510976	-0.04144560059931049	-0.04013443199579952
-0.5	0.25	0.08058405356351657	-0.04018518810083062	-0.04039886546268596
-0.5	0.26	0.07959074243266505	-0.038928365669166985	-0.04066237676349737
-0.5	0.27	0.07860395407842899	-0.03768001883435785	-0.04092393524407201
